Depth	AC	CNL	DEN	GR	PE	RLLD	LIMSTONE	RES
3460.2	151.221	6.317	2.791	16.915	3.025	87.676	4	0
3460.3	151.142	6.65	2.8	18.402	2.897	102.971	3	0
3460.4	150.728	6.883	2.807	19.874	2.733	121.044	3	0
3460.5	151.198	6.773	2.802	18.982	2.845	109.299	3	0
3460.6	150.356	6.901	2.809	20.077	2.686	124.985	3	0
3460.7	149.196	6.945	2.808	19.471	2.597	126.989	3	0
3460.8	150.328	7.49	2.797	17.945	2.593	113.146	3	0
3460.9	155.457	8.203	2.783	16.864	2.668	91.534	3	0
3461	151.227	7.772	2.793	17.455	2.602	105.932	3	0
3461.1	157.511	8.21	2.781	16.831	2.711	94.796	3	0
3461.2	161.552	7.219	2.784	17.671	2.849	209.477	3	0
3461.3	158.013	5.455	2.821	18.055	2.873	747.386	3	0
3461.4	149.387	4.114	2.867	17.754	2.839	1963.972	3	0
3461.5	155.599	4.864	2.843	17.932	2.857	1018.759	3	0
3461.6	147.02	3.824	2.878	17.893	2.823	2394.494	3	0
3461.7	143.454	3.351	2.899	18.813	2.801	3225.028	3	0
3461.8	143.264	3.327	2.888	19.191	2.928	3017.251	3	0
3461.9	144.745	3.846	2.861	19.362	3.088	1998.625	3	0
3462	143.448	3.378	2.88	19.26	2.992	2825.075	3	0
3462.1	145.64	4.159	2.852	19.799	3.128	1648.578	3	0
3462.2	149.219	5.376	2.83	23.791	3.174	936.224	3	0
3462.3	153.681	6.624	2.821	31.478	3.06	614.8	5	0
3462.4	161.29	8.243	2.826	39.486	2.849	350.612	5	0
3462.5	155.363	7.025	2.819	34.26	3.003	539.13	5	0
3462.6	164.486	8.973	2.829	43.474	2.781	275.558	5	0
3462.7	173.275	11.121	2.835	62.619	2.606	149.891	5	0
3462.8	176.078	11.346	2.84	86.796	2.551	126.001	5	0
3462.9	174.434	10.375	2.836	99.347	2.661	113.121	5	0
3463	176.014	11.054	2.842	94.493	2.568	124.047	5	0
3463.1	173.667	10.112	2.832	99.506	2.718	112.042	5	0
3463.2	170.784	9.222	2.818	92.102	2.926	143.314	5	0
3463.3	165.035	7.292	2.81	82.745	3.051	251.088	5	0
3463.4	157.774	5.724	2.812	70.926	3.031	389.939	5	0
3463.5	162.597	6.526	2.809	79.698	3.063	298.277	5	0
3463.6	155.847	5.566	2.815	66.017	3.01	428.554	5	0
3463.7	152.295	5.898	2.832	51.539	2.907	539.244	5	0
3463.8	150.871	6.08	2.852	42.515	2.75	615.313	5	0
3463.9	150.474	5.998	2.856	36.485	2.749	454.978	5	0
3464	150.591	6.036	2.858	40.115	2.694	618.136	5	0
3464.1	150.632	6.023	2.854	35.501	2.777	398.082	5	0
3464.2	151.775	6.074	2.853	35.873	2.858	412.576	5	0
3464.3	151.991	5.824	2.861	36.963	2.879	743.018	5	0
3464.4	150.635	5.034	2.868	35.146	2.87	887.98	5	0
3464.5	151.738	5.741	2.865	37.013	2.87	884.394	5	0
3464.6	150.981	4.874	2.866	34.205	2.885	833.884	5	0
3464.7	157.185	5.705	2.842	34.375	3.003	486.097	5	0
3464.8	168.936	8.431	2.795	47.499	3.249	204.826	5	0
3464.9	174.494	10.212	2.75	73.356	3.528	151.631	5	0
3465	173.052	9.486	2.778	54.181	3.356	145.133	5	0
3465.1	173.571	10.186	2.74	80.6	3.571	162.787	2	0
3465.2	165.37	8.699	2.727	88.299	3.539	221.727	2	0
3465.3	158.531	6.798	2.739	75.898	3.403	292.729	5	0
3465.4	157.411	5.251	2.76	57.373	3.251	358.291	5	0
3465.5	157.036	6.185	2.746	69.73	3.346	319.249	5	0
3465.6	157.634	4.892	2.765	52.295	3.217	364.561	5	0
3465.7	157.561	4.312	2.776	42.418	3.197	328.572	5	0
3465.8	155.014	4.274	2.777	37.426	3.283	259.76	5	0
3465.9	152.616	4.612	2.78	33.481	3.361	196.767	5	0
3466	153.906	4.326	2.777	36.017	3.319	235.913	5	0
3466.1	152.281	4.771	2.783	32.158	3.359	180.859	5	0
3466.2	152.191	5.292	2.794	28.615	3.269	151.959	5	0
3466.3	152.064	5.745	2.8	27.369	3.227	146.312	5	0
3466.4	152.648	5.984	2.796	27.985	3.341	154.179	5	0
3466.5	152.016	5.875	2.801	27.326	3.239	146.962	5	0
3466.6	153.063	5.988	2.792	28.182	3.386	165.068	5	0
3466.7	154.555	5.786	2.776	27.545	3.486	238.642	5	0
3466.8	155.984	5.568	2.764	26.34	3.495	362.896	5	0
3466.9	157.124	5.664	2.762	28.87	3.406	514.845	5	0
3467	156.471	5.534	2.761	26.304	3.48	408.499	5	0
3467.1	157.25	5.702	2.765	30.116	3.339	577.477	5	0
3467.2	157.02	5.563	2.786	32.969	3.094	788.605	5	0
3467.3	157.285	4.801	2.802	34.674	3.028	884.629	5	0
3467.4	157.973	3.804	2.809	36.794	3.092	769.42	5	0
3467.5	157.544	4.454	2.806	35.372	3.036	881.697	5	0
3467.6	157.87	3.611	2.811	37.339	3.109	726.714	5	0
3467.7	156.057	3.709	2.812	38.725	3.175	645.53	5	0
3467.8	153.056	4.435	2.806	40.83	3.312	569.318	5	0
3467.9	150.783	4.976	2.802	42.556	3.421	484.801	5	0
3468	152.029	4.703	2.805	41.603	3.348	541.146	5	0
3468.1	150.733	5.061	2.801	43.173	3.456	435.801	5	0
3468.2	153.904	5.354	2.803	46.915	3.535	249.1	5	0
3468.3	161.48	6.453	2.798	58.293	3.604	158.113	5	0
3468.4	166.191	7.485	2.78	77.74	3.692	222.514	5	0
3468.5	164.409	6.959	2.794	63.654	3.639	144.502	5	0
3468.6	165.56	7.426	2.773	82.312	3.71	287.22	5	0
3468.7	158.228	5.97	2.76	81.802	3.742	520.776	2	0
3468.8	151.971	4.232	2.756	65.727	3.778	567.953	2	0
3468.9	153.513	3.447	2.762	52.964	3.721	528.485	2	0
3469	150.827	3.772	2.756	59.719	3.791	546.661	2	0
3469.1	154.865	3.313	2.767	50.883	3.679	547.677	5	0
3469.2	157.637	2.839	2.785	47.746	3.556	669.981	5	0
3469.3	156.791	2.414	2.79	41.888	3.494	675.328	5	0
3469.4	156.105	2.744	2.79	35.567	3.454	646.877	5	0
3469.5	156.178	2.393	2.789	39.553	3.48	651.531	5	0
3469.6	156.309	3.092	2.792	34.658	3.438	644.151	5	0
3469.7	157.082	4.738	2.807	38.003	3.31	568.169	5	0
3469.8	155.127	5.976	2.828	48.612	3.057	392.554	5	0
3469.9	150.609	6.021	2.844	54.756	2.836	356.965	5	0
3470	153.94	6.192	2.834	52.692	2.976	345.206	5	0
3470.1	149.176	5.935	2.846	52.814	2.786	362.37	5	0
3470.2	146.289	5.774	2.838	38.008	2.726	347.243	5	0
3470.3	145.885	5.845	2.82	27.43	2.786	267.821	5	0
3470.4	147.537	5.911	2.817	25.087	2.816	209.307	5	0
3470.5	146.103	5.881	2.814	25.35	2.826	239.86	5	0
3470.6	148.277	5.901	2.821	24.899	2.814	198.761	3	0
3470.7	150.204	5.821	2.837	23.741	2.834	182.39	3	0
3470.8	150.621	5.92	2.856	21.959	2.851	171.845	3	0
3470.9	149.648	6.134	2.865	21.504	2.857	175.903	3	0
3471	150.499	5.996	2.862	21.443	2.848	169.552	3	0
3471.1	149.232	6.148	2.863	21.708	2.876	181.724	3	0
3471.2	148.128	5.901	2.845	23.082	2.954	208.8	3	0
3471.3	147.661	5.388	2.831	24.32	2.986	233.555	3	0
3471.4	148.838	4.941	2.813	23.388	2.989	235.731	3	0
3471.5	147.64	5.21	2.826	24.529	2.997	239.916	3	0
3471.6	149.376	4.828	2.809	22.68	2.985	228.854	3	0
3471.7	150.808	4.57	2.804	20.732	2.965	193.4	3	0
3471.8	152.614	4.325	2.814	20.221	2.91	174.155	3	0
3471.9	153.639	3.956	2.838	20.603	2.858	196.283	3	0
3472	153.34	4.233	2.82	20.138	2.884	173.457	3	0
3472.1	153.511	3.834	2.846	20.982	2.844	211.913	3	0
3472.2	152.21	3.641	2.866	22.083	2.828	290.769	3	0
3472.3	150.646	3.811	2.869	22.848	2.917	462.819	3	0
3472.4	148.416	3.951	2.845	25.298	3.093	765.993	5	0
3472.5	150.09	3.903	2.867	23.309	2.966	538.355	3	0
3472.6	147.598	3.929	2.834	26.276	3.137	876.357	5	0
3472.7	146.055	3.645	2.805	28.801	3.209	1137.416	5	0
3472.8	148.007	3.277	2.783	29.67	3.338	1132.956	5	0
3472.9	152.655	3.295	2.773	29.224	3.437	855.416	5	0
3473	149.253	3.18	2.777	29.648	3.397	1082.746	5	0
3473.1	154.044	3.394	2.773	29.162	3.462	736.741	5	0
3473.2	156.564	3.707	2.781	29.259	3.586	422.439	5	0
3473.3	156.755	3.687	2.788	28.806	3.729	317.676	5	0
3473.4	154.918	3.562	2.793	26.921	3.723	362.183	5	0
3473.5	156.521	3.64	2.79	28.583	3.761	314.77	5	0
3473.6	154.025	3.54	2.795	25.831	3.695	373.462	5	0
3473.7	151.412	3.538	2.8	22.283	3.565	364.878	4	0
3473.8	150.055	3.518	2.802	21.324	3.369	364.686	4	0
3473.9	149.545	3.447	2.788	22.732	3.331	386.599	4	0
3474	149.795	3.501	2.802	21.534	3.299	370.847	4	0
3474.1	149.409	3.429	2.78	22.901	3.365	387.395	4	0
3474.2	148.871	3.421	2.759	21.959	3.518	360.342	4	0
3474.3	148.428	3.402	2.752	21.022	3.701	308.667	1	0
3474.4	149.399	3.235	2.756	20.535	3.831	250.052	1	0
3474.5	148.376	3.377	2.75	20.814	3.771	288.702	1	0
3474.6	150.101	3.145	2.761	20.529	3.814	239.016	1	0
3474.7	152.679	2.905	2.783	21.197	3.645	248.928	4	0
3474.8	154.651	2.96	2.797	22.627	3.52	300.022	4	0
3474.9	155.554	3.337	2.808	26.073	3.391	321.751	5	0
3475	155.172	3.02	2.801	23.171	3.478	318.68	4	0
3475.1	155.711	3.646	2.811	28.59	3.349	313.427	5	0
3475.2	157.142	5.469	2.812	40.618	3.278	253.672	5	0
3475.3	162.585	8.034	2.805	57.002	3.322	183.83	5	0
3475.4	169.135	8.879	2.795	77.485	3.365	147.224	5	0
3475.5	165.025	8.841	2.803	63.064	3.342	160.657	5	0
3475.6	169.737	8.514	2.791	82.638	3.372	163.783	5	0
3475.7	164.763	6.165	2.783	84.05	3.376	313.035	5	0
3475.8	154.73	4.024	2.78	62.685	3.438	490.357	5	0
3475.9	147.761	2.738	2.771	36.848	3.753	581.227	5	0
3476	151.314	3.452	2.779	53.223	3.48	538.989	5	0
3476.1	146.745	2.474	2.766	30.801	3.906	597.012	2	0
3476.2	146.506	2.137	2.753	22.246	4.338	624.392	1	0
3476.3	148.394	2.219	2.743	22.977	4.609	640.709	1	0
3476.4	153.31	2.206	2.729	30.322	4.754	794.623	2	0
3476.5	149.38	2.269	2.739	24.209	4.699	645.111	1	0
3476.6	155.29	2.133	2.725	33.482	4.737	932.093	2	0
3476.7	159.913	1.803	2.723	40.849	4.504	1519.147	2	0
3476.8	160.099	1.572	2.733	40.708	4.238	1810.764	2	0
3476.9	158.608	1.523	2.747	38.462	3.966	1828.985	2	0
3477	159.592	1.523	2.737	39.776	4.168	1818.49	2	0
3477.1	158.64	1.553	2.751	38.305	3.873	1924.391	2	0
3477.2	160.559	1.77	2.768	39.439	3.589	2514.011	5	0
3477.3	161.581	1.987	2.786	40.663	3.333	2691.68	5	0
3477.4	159.16	2.132	2.795	40.827	3.281	2079.825	5	0
3477.5	161.454	2.035	2.79	41.029	3.279	2591.632	5	0
3477.6	157.773	2.187	2.799	40.257	3.283	1913.195	5	0
3477.7	153.276	2.324	2.816	36.688	3.295	1746.185	5	0
3477.8	150.678	2.392	2.824	33.569	3.42	1529.684	5	0
3477.9	150.756	2.633	2.819	34.721	3.619	1229.066	5	0
3478	150.188	2.423	2.824	32.979	3.496	1397.647	5	0
3478.1	151.286	2.749	2.818	35.517	3.647	1204.567	5	0
3478.2	153.347	3.193	2.815	37.011	3.63	1298.792	5	0
3478.3	153.814	3.92	2.813	38.929	3.6	1256.586	5	0
3478.4	151.784	4.652	2.821	43.032	3.479	1183.078	5	0
3478.5	153.614	4.214	2.813	40.153	3.585	1204.808	5	0
3478.6	150.837	4.774	2.825	43.442	3.403	1225.311	5	0
3478.7	148.525	4.693	2.837	41.158	3.125	1534.772	5	0
3478.8	148.304	4.326	2.839	39.07	2.911	1687.286	5	0
3478.9	149.205	4.303	2.826	39.972	2.82	1399.64	5	0
3479	148.507	4.21	2.837	38.722	2.852	1670.161	5	0
3479.1	149.678	4.508	2.821	41.381	2.819	1282.583	5	0
3479.2	152.842	5.898	2.808	49.443	2.899	986.018	5	0
3479.3	160.697	7.754	2.801	63.748	3.032	607.233	5	0
3479.4	168.911	8.528	2.8	80.913	3.131	269.977	5	0
3479.5	163.963	8.328	2.799	69.608	3.071	453.565	5	0
3479.6	169.986	8.532	2.801	83.714	3.156	212.86	5	0
3479.7	168.317	8.476	2.809	79.546	3.191	192.069	5	0
3479.8	167.915	8.821	2.825	71.932	3.154	250.474	5	0
3479.9	172.299	8.157	2.846	77.182	3.075	211.452	5	0
3480	168.669	8.923	2.83	70.926	3.134	265.322	5	0
3480.1	173.076	7.655	2.853	79.3	3.046	190.429	5	0
3480.2	169.955	5.876	2.868	78.259	2.969	210.732	5	0
3480.3	161.502	4.825	2.861	65.559	2.944	425.378	5	0
3480.4	155.3	4.927	2.846	51.717	2.936	644.144	5	0
3480.5	158.466	4.661	2.855	60.347	2.946	517.946	5	0
3480.6	154.552	5.072	2.841	48.573	2.941	660.296	5	0
3480.7	155.022	5.337	2.827	43.655	3.011	561.278	5	0
3480.8	155.076	5.01	2.816	40.62	3.077	493.62	5	0
3480.9	153.656	4.869	2.812	37.19	2.983	484.739	5	0
3481	154.818	4.838	2.813	39.569	3.079	485.944	5	0
3481.1	153.672	5.085	2.811	37.379	2.934	454.876	5	0
3481.2	157.244	6.669	2.805	45.721	2.812	282.133	5	0
3481.3	165.416	8.868	2.805	64.338	2.755	162.405	5	0
3481.4	173.65	10.616	2.816	83.576	2.739	127.894	5	0
3481.5	168.517	9.584	2.806	71.542	2.74	137.081	5	0
3481.6	175.643	11.086	2.82	88.467	2.751	122.735	5	0
3481.7	179.245	12.114	2.827	98.957	2.822	107.927	5	0
3481.8	179.78	11.687	2.835	105.125	2.939	122.53	5	0
3481.9	174.533	9.56	2.841	99.749	3.058	211.45	5	0
3482	179.375	11.222	2.839	106.273	2.994	135.624	5	0
3482.1	171.396	8.714	2.84	94.994	3.076	261.527	5	0
3482.2	160.644	6.38	2.831	76.22	3.101	463.453	5	0
3482.3	154.107	5.171	2.822	57.566	3.092	655.621	5	0
3482.4	152.469	4.948	2.815	41.579	2.967	685.227	5	0
3482.5	152.797	4.977	2.82	51.405	3.069	706.286	5	0
3482.6	152.325	4.943	2.813	37.818	2.92	656.051	5	0
3482.7	152.008	4.94	2.803	30.947	2.832	519.672	5	0
3482.8	152.798	4.766	2.788	26.777	2.876	392.77	5	0
3482.9	155.459	4.299	2.764	24.161	3.036	260.388	4	0
3483	153.393	4.664	2.782	25.648	2.904	348.905	5	0
3483.1	156.176	4.105	2.757	23.542	3.11	225.977	4	0
3483.2	156.591	3.522	2.74	22.52	3.354	190.982	4	0
3483.3	155.621	3.079	2.735	22.935	3.546	251.573	1	0
3483.4	156.16	2.723	2.735	23.882	3.663	274.222	1	0
3483.5	155.361	2.956	2.735	23.246	3.597	277.835	1	0
3483.6	156.686	2.599	2.737	23.892	3.67	269.258	1	0
3483.7	158.242	2.249	2.755	23.001	3.563	308.32	4	0
3483.8	157.876	2.213	2.784	22.386	3.343	555.084	4	0
3483.9	154.814	2.68	2.815	22.293	3.173	767.072	4	0
3484	157.38	2.273	2.795	22.272	3.268	664.289	4	0
3484.1	153.417	2.917	2.825	22.482	3.14	818.464	3	0
3484.2	149.727	3.656	2.848	23.86	3.182	1003.479	3	0
3484.3	149.659	4.016	2.844	26.702	3.433	1192.686	5	0
3484.4	153.394	3.961	2.808	29.04	3.574	1170.214	5	0
3484.5	150.283	4.055	2.838	27.954	3.523	1236.592	5	0
3484.6	155.119	3.947	2.793	30.306	3.576	1135.442	5	0
3484.7	161.287	4.36	2.754	37.015	3.541	1003.755	5	0
3484.8	170.133	6.216	2.735	47.386	3.561	811.897	2	0
3484.9	182.738	8.617	2.716	65.552	3.628	546.982	2	0
3485	173.648	7.08	2.729	51.57	3.567	742.964	2	0
3485.1	186.528	8.963	2.713	75.348	3.69	445.847	2	0
3485.2	191.833	7.882	2.713	115.666	4.061	180.741	2	0
3485.3	184.536	4.94	2.72	145.903	4.666	99.066	2	0
3485.4	171.021	2.742	2.733	129.01	5.071	264.148	2	0
3485.5	180.436	3.908	2.724	150.944	4.885	101.165	2	0
3485.6	167.354	2.369	2.737	115.326	5.115	427.764	2	0
3485.7	160.844	2.109	2.747	69.959	5.027	1464.758	2	0
3485.8	157.375	2.495	2.756	40.397	4.715	3089.286	2	0
3485.9	154.183	3.088	2.76	26.625	4.289	4575.598	2	0
3486	156.321	2.687	2.758	33.253	4.583	3626.79	2	0
3486.1	153.27	3.264	2.761	24.148	4.162	4862.246	1	0
3486.2	151.466	3.632	2.761	19.355	3.852	5147.893	1	0
3486.3	150.591	3.744	2.772	16.036	3.516	5941.65	4	0
3486.4	149.379	3.733	2.789	15.858	3.179	7076.284	4	0
3486.5	150.299	3.756	2.777	15.336	3.389	6382.958	4	0
3486.6	149.11	3.69	2.796	16.088	3.081	7074.083	4	0
3486.7	149.214	3.496	2.818	16.172	2.842	5824.97	3	0
3486.8	149.866	3.362	2.834	14.926	2.753	4869.243	3	0
3486.9	150.045	3.223	2.833	13.977	2.917	4598.748	3	0
3487	150.039	3.317	2.838	14.406	2.754	4779.078	3	0
3487.1	150.038	3.188	2.831	13.873	3.014	4733.937	3	0
3487.2	149.838	3.095	2.815	14.145	3.533	5905.018	4	0
3487.3	149.785	2.861	2.781	15.283	4.131	6839.668	1	0
3487.4	151.639	2.47	2.755	16.863	4.391	5836.614	1	0
3487.5	149.915	2.756	2.773	15.781	4.235	7012.77	1	0
3487.6	152.773	2.324	2.746	17.635	4.462	5234.407	1	0
3487.7	157.08	2.013	2.724	21.523	4.588	3359.211	1	0
3487.8	162.674	2.554	2.719	28.017	4.486	1708.576	2	0
3487.9	171.71	4.402	2.726	39.371	4.351	823.706	2	0
3488	164.908	2.927	2.72	30.467	4.419	1250.675	2	0
3488.1	174.982	4.948	2.731	45.818	4.308	649.02	2	0
3488.2	181.131	5.139	2.754	73.231	4.097	294.029	2	0
3488.3	176.438	3.048	2.776	97.185	3.826	196.732	2	0
3488.4	166.686	1.079	2.783	91.683	3.736	725.799	5	0
3488.5	173.444	2.173	2.782	102.625	3.751	215.085	5	0
3488.6	164.065	0.733	2.782	83.04	3.73	1122.986	5	0
3488.7	159.977	0.499	2.775	50.361	3.689	2934.401	5	0
3488.8	158.984	1.2	2.762	31.369	3.615	6731.256	5	0
3488.9	157.314	2.156	2.751	26.397	3.542	9701.979	5	0
3489	158.68	1.607	2.757	27.755	3.596	8529.107	5	0
3489.1	156.639	2.458	2.751	25.878	3.509	9600.983	5	0
3489.2	155.316	3.465	2.755	25.272	3.438	6365.955	5	0
3489.3	156.751	4.18	2.758	26.963	3.538	2312.836	5	0
3489.4	160.941	3.794	2.755	33.955	3.763	633.578	2	0
3489.5	157.699	4.309	2.759	27.975	3.6	1268.928	5	0
3489.6	162.458	3.477	2.753	37.972	3.845	470.942	2	0
3489.7	165.671	2.57	2.748	51.943	4.071	579.555	2	0
3489.8	165.869	2.464	2.743	58.422	4.104	984.79	2	0
3489.9	165.388	2.698	2.748	52.825	3.896	1003.027	2	0
3490	165.616	2.548	2.742	58.857	4.065	1131.143	2	0
3490.1	165.326	2.74	2.754	49.684	3.821	1009.772	2	0
3490.2	164.41	2.754	2.777	41.977	3.642	1513.024	5	0
3490.3	160.089	2.839	2.797	39.668	3.559	2553.965	5	0
3490.4	153.81	2.938	2.805	35.665	3.575	2845.761	5	0
3490.5	158.104	2.897	2.802	39.303	3.548	2899.769	5	0
3490.6	152.211	2.945	2.806	33.782	3.592	2738.264	5	0
3490.7	150.238	2.994	2.81	28.633	3.601	2127.217	5	0
3490.8	150.427	3.301	2.819	25.212	3.467	1523.253	5	0
3490.9	149.148	3.593	2.829	22.925	3.227	1239.798	4	0
3491	150.421	3.446	2.822	24.187	3.411	1355.675	4	0
3491.1	148.399	3.609	2.832	22.6	3.153	1207.243	3	0
3491.2	146.553	3.497	2.839	22.511	3.011	1201.026	3	0
3491.3	147.017	3.51	2.835	21.854	3.015	1267.31	3	0
3491.4	148.48	3.613	2.824	20.331	3.082	1371.091	3	0
3491.5	147.447	3.548	2.83	21.464	3.047	1303.373	3	0
3491.6	148.845	3.657	2.823	19.715	3.108	1397.087	3	0
3491.7	149.23	3.905	2.826	17.623	3.193	1447.007	4	0
3491.8	149.417	4.41	2.83	15.336	3.278	1443.818	4	0
3491.9	150.779	4.901	2.814	13.782	3.485	1181.598	4	0
3492	149.585	4.611	2.829	14.572	3.319	1428.037	4	0
3492.1	151.589	4.924	2.804	13.671	3.591	1032.783	4	0
3492.2	154.818	4.686	2.768	14.764	3.982	567.992	1	4
3492.3	158.145	4.577	2.731	17.645	4.397	329.842	1	4
3492.4	160.652	4.317	2.7	20.564	4.707	239.496	0	4
3492.5	159.176	4.54	2.718	18.818	4.544	287.046	1	4
3492.6	161.183	4.178	2.695	20.885	4.748	217.415	0	4
3492.7	161.518	3.616	2.692	19.86	4.7	160.732	0	4
3492.8	159.823	2.83	2.705	18.576	4.532	127.539	1	4
3492.9	157.3	1.909	2.724	17.865	4.341	123.841	1	4
3493	159.007	2.535	2.71	18.283	4.466	121.32	1	0
3493.1	156.645	1.63	2.731	17.623	4.284	129.139	1	0
3493.2	155.84	1.037	2.743	17.094	4.168	183.215	1	0
3493.3	156.454	0.892	2.742	16.868	4.143	473.864	1	0
3493.4	157.827	0.988	2.73	16.004	4.174	1421.186	1	0
3493.5	156.758	0.894	2.74	16.698	4.137	632.224	1	0
3493.6	158.384	1.041	2.726	15.697	4.187	1898.792	1	0
3493.7	159.677	1.201	2.713	15.475	4.208	3332.816	1	4
3493.8	160.249	1.399	2.707	16.697	4.236	3539.947	1	4
3493.9	162.905	1.955	2.713	16.911	4.222	2913.367	1	4
3494	160.5	1.491	2.707	17.198	4.248	3365.468	1	4
3494.1	164.33	2.251	2.717	16.594	4.192	2682.003	1	4
3494.2	167.723	3.196	2.737	15.464	4.064	1824.299	1	4
3494.3	165.821	3.489	2.762	15.382	3.959	874.577	1	4
3494.4	162.113	3.331	2.784	16.12	3.778	635.46	4	4
3494.5	164.457	3.457	2.77	15.479	3.925	625.775	1	4
3494.6	161.501	3.383	2.79	16.315	3.719	747.288	4	4
3494.7	162.047	4.032	2.797	16.694	3.612	1417.977	4	4
3494.8	163.304	4.767	2.79	17.278	3.519	1358.539	4	4
3494.9	162.297	5.042	2.783	16.859	3.351	699.427	4	4
3495	163.49	4.944	2.786	17.431	3.476	1085.851	4	4
3495.1	161.334	5.092	2.783	16.469	3.292	569.606	4	4
3495.2	156.813	5.134	2.792	15.218	3.107	434.4	4	4
3495.3	151.702	4.687	2.813	15.192	2.914	364.633	3	0
3495.4	149.197	3.97	2.835	16.377	2.778	268.376	3	0
3495.5	150.155	4.448	2.821	15.438	2.856	320.466	3	0
3495.6	149.432	3.808	2.839	16.561	2.758	257.221	3	0
3495.7	152.922	3.696	2.84	16.175	2.767	281.957	3	0
3495.8	156.403	3.895	2.826	15.239	2.856	325.47	3	0
3495.9	156.276	4.123	2.814	14.044	2.881	350.692	3	0
3496	157.136	3.966	2.819	14.795	2.903	337.214	3	0
3496.1	155.618	4.185	2.813	13.819	2.869	356.031	3	0
3496.2	153.325	4.26	2.818	13.988	2.835	366.1	3	0
3496.3	152.189	4.212	2.825	14.984	2.835	364.947	3	0
3496.4	151.089	4.222	2.831	15.424	2.84	313.237	3	0
3496.5	151.95	4.196	2.827	15.331	2.848	361.987	3	0
3496.6	150.56	4.235	2.833	15.35	2.834	261.883	3	0
3496.7	148.979	4.266	2.842	14.989	2.807	83.61	3	0
3496.8	148.706	4.276	2.851	15.22	2.754	48.684	3	0
3496.9	149.514	4.294	2.86	16.011	2.649	43.799	3	0
3497	148.85	4.277	2.853	15.347	2.729	47.005	3	0
3497.1	149.66	4.296	2.863	16.307	2.625	42.518	3	0
3497.2	149.079	4.261	2.865	16.805	2.641	39.408	3	0
3497.3	147.652	4.169	2.854	16.655	2.748	36.527	3	0
3497.4	146.627	4.143	2.848	16.35	2.806	34.766	3	0
3497.5	147.204	4.137	2.85	16.578	2.786	35.803	3	0
3497.6	146.345	4.151	2.846	16.128	2.812	34.239	3	0
3497.7	145.537	4.176	2.837	15.317	2.812	32.589	3	0
3497.8	145.38	4.189	2.826	15.597	2.793	31.146	3	0
3497.9	146.771	4.249	2.816	16.683	2.785	30.477	3	0
3498	145.53	4.201	2.824	15.937	2.782	30.764	3	0
3498.1	147.551	4.268	2.812	16.845	2.771	30.239	3	0
3498.2	150.334	4.27	2.799	16.537	2.68	28.255	3	0
3498.3	152.291	4.187	2.795	15.949	2.573	22.416	3	0
3498.4	152.238	4.11	2.81	15.707	2.434	14.879	3	0
3498.5	152.693	4.156	2.797	15.765	2.532	19.844	3	0
3498.6	151.857	4.107	2.817	15.777	2.4	12.998	3	0
3498.7	150.68	4.173	2.832	16.318	2.414	10.175	3	0
3498.8	150.891	4.256	2.83	16.938	2.596	10.127	3	0
3498.9	151.208	4.291	2.819	17.289	2.749	16.306	3	0
3499	151.139	4.277	2.827	17.144	2.667	10.359	3	0
3499.1	151.121	4.298	2.815	17.199	2.79	22.869	3	0
3499.2	150.778	4.306	2.806	16.233	2.892	57.291	3	0
3499.3	151.102	4.235	2.811	15.108	2.919	84.4	3	0
3499.4	150.24	4.167	2.832	13.012	2.854	69.139	3	0
3340.6	170.219	1.585	2.786	21.817	4.047	1529.516	1	0
3340.7	167.207	1.423	2.777	16.667	4.229	1931.707	1	0
3340.8	164.505	1.478	2.768	13.873	4.386	2241.512	1	0
3340.9	162.42	1.711	2.759	12.48	4.502	2564.775	1	0
3341	161.083	2.184	2.749	11.931	4.566	3086.769	1	4
3341.1	160.521	2.885	2.739	12.104	4.613	4259.18	1	4
3341.2	160.211	3.728	2.73	12.626	4.645	5542.414	1	4
3341.3	160.071	4.633	2.723	13.601	4.658	6413.807	1	4
3341.4	160.062	5.513	2.717	15.386	4.648	6509.478	1	4
3341.5	160.167	6.153	2.71	18.452	4.609	5601.844	1	4
3341.6	160.357	6.276	2.705	23.09	4.561	3835.336	1	0
3341.7	160.497	5.882	2.702	28.767	4.511	2325.362	2	0
3341.8	160.522	5.038	2.703	34.253	4.461	1333.27	2	0
3341.9	160.391	3.89	2.706	37.643	4.419	1076.498	2	0
3342	160.085	2.784	2.709	36.716	4.406	1772.764	2	0
3342.1	159.636	2.021	2.71	31.17	4.421	4916.803	2	0
3342.2	159.249	1.539	2.71	25.436	4.46	10120.723	2	0
3342.3	158.978	1.269	2.71	21.104	4.518	16456.941	1	0
3342.4	158.83	1.132	2.709	18.782	4.589	22869.939	1	4
3342.5	158.768	1.072	2.708	18.335	4.666	28164.355	1	4
3342.6	158.667	1.096	2.707	18.297	4.749	31246.018	0	4
3342.7	158.51	1.191	2.706	17.884	4.835	33993.094	0	4
3342.8	158.379	1.34	2.704	17.382	4.917	36642.539	0	4
3342.9	158.372	1.521	2.703	17.539	4.982	38581.859	0	4
3343	158.595	1.691	2.703	19.34	5	38561.543	0	4
3343.1	159.212	1.774	2.701	22.797	4.997	32410.65	0	0
3343.2	159.87	1.763	2.7	26.112	4.985	23456.139	2	0
3343.3	160.354	1.664	2.698	27.574	4.975	14606.398	2	0
